lcl|Chlorocebus_sabaeus_CM001969.1_1068306_1070258_-1_972   15
lcl|Chlorocebus_sabaeus_CM001945.1_31202841_31208135_-1_1684   4
lcl|Chlorocebus_sabaeus_CM001945.1_30746943_30753331_-1_1801   7
lcl|Chlorocebus_sabaeus_CM001969.1_1114326_1122154_-1_5601   12
lcl|Chlorocebus_sabaeus_CM001941.1_59246627_59268820_-1_13115   6
lcl|Chlorocebus_sabaeus_CM001963.1_96035030_96035565_1_225   4
lcl|Chlorocebus_sabaeus_CM001945.1_30318771_30324493_1_2820   24
lcl|Chlorocebus_sabaeus_CM001957.1_20872313_20872979_1_130   4
lcl|Chlorocebus_sabaeus_CM001945.1_30381653_30385198_-1_2176   8
lcl|Chlorocebus_sabaeus_CM001962.1_1065217_1067342_1_1293   61
lcl|Chlorocebus_sabaeus_CM001945.1_30372508_30379661_-1_3534   12
lcl|Chlorocebus_sabaeus_CM001945.1_29238969_29243242_1_664   6
lcl|Chlorocebus_sabaeus_CM001943.1_44390168_44397010_1_6335   9
lcl|Chlorocebus_sabaeus_CM001948.1_42677146_42679334_-1_1826   4
lcl|Chlorocebus_sabaeus_CM001944.1_46486614_46493343_1_1664   12
lcl|Chlorocebus_sabaeus_CM001944.1_44951674_44968177_1_9478   12
lcl|Chlorocebus_sabaeus_CM001944.1_46536240_46539919_1_2292   12
lcl|Chlorocebus_sabaeus_CM001945.1_29224313_29236352_1_3133   12
lcl|Chlorocebus_sabaeus_CM001955.1_19348478_19349128_1_125   33
lcl|Chlorocebus_sabaeus_CM001953.1_15745453_15746061_-1_303   15
lcl|Chlorocebus_sabaeus_CM001948.1_41423330_41423804_1_110   30
lcl|Chlorocebus_sabaeus_CM001953.1_15556008_15561491_1_4146   59
lcl|Chlorocebus_sabaeus_CM001943.1_43345676_43347412_1_572   6
lcl|Chlorocebus_sabaeus_CM001944.1_44766222_44775388_1_148   6
lcl|Chlorocebus_sabaeus_CM001941.1_60718350_60719613_1_771   7
lcl|Chlorocebus_sabaeus_CM001945.1_30830804_30833663_1_1155   12
lcl|Chlorocebus_sabaeus_CM001948.1_41285668_41289854_1_795   14
lcl|Chlorocebus_sabaeus_CM001941.1_59282692_59286555_-1_3198   12
lcl|Chlorocebus_sabaeus_CM001969.1_1032966_1034192_-1_401   15
lcl|Chlorocebus_sabaeus_CM001962.1_1079166_1081816_1_1959   35
lcl|Chlorocebus_sabaeus_CM001944.1_44927708_44932072_1_643   6
lcl|Chlorocebus_sabaeus_CM001954.1_27439445_27442489_-1_2380   9
lcl|Chlorocebus_sabaeus_CM001956.1_26381471_26387895_-1_3877   28
lcl|Chlorocebus_sabaeus_CM001945.1_30670875_30678377_-1_1170   6
lcl|Chlorocebus_sabaeus_CM001944.1_46461468_46470736_1_4987   8
lcl|Chlorocebus_sabaeus_CM001941.1_59304740_59315131_1_9560   21
lcl|Chlorocebus_sabaeus_CM001944.1_44678717_44689661_1_8530   12
lcl|Chlorocebus_sabaeus_CM001944.1_46254603_46255588_1_809   8
lcl|Chlorocebus_sabaeus_CM001941.1_59180586_59186016_1_1175   12
lcl|Chlorocebus_sabaeus_CM001941.1_59300544_59304194_1_2472   35
lcl|Chlorocebus_sabaeus_CM001947.1_16831044_16833737_-1_490   1
lcl|Chlorocebus_sabaeus_CM001948.1_41421868_41422684_1_315   16
lcl|Chlorocebus_sabaeus_CM001947.1_16837611_16844179_-1_274   5
lcl|Chlorocebus_sabaeus_CM001962.1_1112189_1118418_-1_904   35
lcl|Chlorocebus_sabaeus_CM001946.1_22709428_22712326_-1_288   4
lcl|Chlorocebus_sabaeus_CM001941.1_59361658_59364136_1_1640   11
lcl|Chlorocebus_sabaeus_CM001966.1_1059904_1060732_-1_298   15
lcl|Chlorocebus_sabaeus_CM001945.1_29199281_29206817_1_5291   12
lcl|Chlorocebus_sabaeus_CM001945.1_30913109_30914644_1_998   6
lcl|Chlorocebus_sabaeus_CM001955.1_19350010_19351525_1_981   15
lcl|Chlorocebus_sabaeus_CM001945.1_31418398_31423731_-1_2769   4
lcl|Chlorocebus_sabaeus_CM001941.1_59410601_59411852_1_931   5
lcl|Chlorocebus_sabaeus_CM001945.1_30975495_30980260_1_3883   6
lcl|Chlorocebus_sabaeus_CM001944.1_44932174_44938656_1_4104   7
lcl|Chlorocebus_sabaeus_CM001944.1_46317481_46326316_1_6632   80
lcl|Chlorocebus_sabaeus_CM001954.1_26407547_26419299_-1_2119   24
lcl|Chlorocebus_sabaeus_CM001945.1_29281936_29290275_1_2922   5
lcl|Chlorocebus_sabaeus_CM001970.1_1119841_1120330_-1_305   15
lcl|Chlorocebus_sabaeus_CM001945.1_31046493_31057736_1_9079   6
lcl|Chlorocebus_sabaeus_CM001944.1_44663942_44667835_1_1386   4
lcl|Chlorocebus_sabaeus_CM001948.1_41645634_41646139_1_53   12
lcl|Chlorocebus_sabaeus_CM001970.1_1052562_1053526_1_803   15
lcl|Chlorocebus_sabaeus_CM001945.1_31121830_31128287_1_3439   4
lcl|Chlorocebus_sabaeus_CM001970.1_1093337_1095008_-1_971   33
lcl|Chlorocebus_sabaeus_CM001955.1_19228358_19229196_1_301   15
lcl|Chlorocebus_sabaeus_CM001956.1_27498266_27502337_1_148   13
lcl|Chlorocebus_sabaeus_CM001941.1_59206101_59218007_-1_9187   12
lcl|Chlorocebus_sabaeus_CM001945.1_30451457_30452605_-1_804   6
lcl|Chlorocebus_sabaeus_CM001950.1_22499738_22502716_-1_1449   24
lcl|Chlorocebus_sabaeus_CM001970.1_1155115_1157458_1_2027   13
lcl|Chlorocebus_sabaeus_CM001953.1_17064009_17072163_-1_3885   12
lcl|Chlorocebus_sabaeus_CM001966.1_1078308_1080156_-1_1349   17
lcl|Chlorocebus_sabaeus_CM001957.1_20961179_20962581_1_521   4
lcl|Chlorocebus_sabaeus_CM001944.1_46534433_46535623_1_210   12
lcl|Chlorocebus_sabaeus_CM001945.1_29238969_29243242_1_4097   7
lcl|Chlorocebus_sabaeus_CM001954.1_27892041_27892509_-1_148   2
lcl|Chlorocebus_sabaeus_CM001948.1_41284194_41285370_1_319   15
lcl|Chlorocebus_sabaeus_CM001941.1_60487867_60488703_1_472   10
lcl|Chlorocebus_sabaeus_CM001947.1_16632182_16632598_-1_225   4
lcl|Chlorocebus_sabaeus_CM001961.1_1188377_1189498_1_409   32
lcl|Chlorocebus_sabaeus_CM001944.1_46108526_46112251_1_490   11
lcl|Chlorocebus_sabaeus_CM001956.1_26400719_26408178_-1_5452   35
lcl|Chlorocebus_sabaeus_CM001944.1_44730555_44733266_1_406   4
lcl|Chlorocebus_sabaeus_CM001945.1_30692600_30695204_-1_655   12
lcl|Chlorocebus_sabaeus_CM001948.1_41491606_41492591_1_103   16
lcl|Chlorocebus_sabaeus_CM001956.1_26450870_26451339_-1_149   13
lcl|Chlorocebus_sabaeus_CM001968.1_1124213_1126584_1_471   4
lcl|Chlorocebus_sabaeus_CM001954.1_27871150_27875858_1_779   22
lcl|Chlorocebus_sabaeus_CM001944.1_44668066_44673389_1_4097   7
lcl|Chlorocebus_sabaeus_CM001940.1_6147815_6154628_-1_121   4
lcl|Chlorocebus_sabaeus_CM001945.1_30343814_30350724_1_6589   67
lcl|Chlorocebus_sabaeus_CM001944.1_46361536_46372662_1_8216   6
lcl|Chlorocebus_sabaeus_CM001953.1_16775374_16801837_-1_18959   5
lcl|Chlorocebus_sabaeus_CM001955.1_19284118_19284955_1_644   3
lcl|Chlorocebus_sabaeus_CM001940.1_6127388_6129011_-1_766   4
lcl|Chlorocebus_sabaeus_CM001941.1_59246627_59268820_-1_6263   6
lcl|Chlorocebus_sabaeus_CM001944.1_46479472_46482137_1_1656   6
lcl|Chlorocebus_sabaeus_CM001944.1_46138343_46140208_-1_817   53
lcl|Chlorocebus_sabaeus_CM001944.1_46373396_46376917_1_1662   7
lcl|Chlorocebus_sabaeus_CM001969.1_1122292_1133904_-1_10399   6
lcl|Chlorocebus_sabaeus_CM001948.1_41517673_41518134_1_299   16
lcl|Chlorocebus_sabaeus_CM001941.1_60680665_60683346_-1_2367   34
lcl|Chlorocebus_sabaeus_CM001948.1_41623811_41640194_1_8708   6
lcl|Chlorocebus_sabaeus_CM001953.1_17088051_17088368_-1_146   8
lcl|Chlorocebus_sabaeus_CM001945.1_31167511_31171015_-1_2454   4
lcl|Chlorocebus_sabaeus_CM001941.1_60530380_60531827_1_244   35
lcl|Chlorocebus_sabaeus_CM001945.1_30454134_30460119_-1_3572   12
lcl|Chlorocebus_sabaeus_CM001962.1_1166230_1170942_-1_1680   4
lcl|Chlorocebus_sabaeus_CM001944.1_46396115_46404202_1_3177   12
lcl|Chlorocebus_sabaeus_CM001961.1_1056116_1060013_1_618   21
lcl|Chlorocebus_sabaeus_CM001946.1_22739144_22745848_-1_3240   4
lcl|Chlorocebus_sabaeus_CM001969.1_1122292_1133904_-1_491   12
lcl|Chlorocebus_sabaeus_CM001941.1_58982656_58983092_1_117   15
lcl|Chlorocebus_sabaeus_CM001970.1_1108213_1108809_-1_435   33
lcl|Chlorocebus_sabaeus_CM001943.1_44404108_44408331_1_1816   82
lcl|Chlorocebus_sabaeus_CM001945.1_31208961_31210403_-1_394   4
lcl|Chlorocebus_sabaeus_CM001944.1_44678717_44689661_1_5082   6
lcl|Chlorocebus_sabaeus_CM001954.1_27894715_27898245_-1_997   5
lcl|Chlorocebus_sabaeus_CM001945.1_30454134_30460119_-1_2199   6
lcl|Chlorocebus_sabaeus_CM001941.1_60698741_60701232_-1_1804   99
lcl|Chlorocebus_sabaeus_CM001947.1_16771346_16777430_1_5763   59
lcl|Chlorocebus_sabaeus_CM001945.1_31236766_31238823_-1_216   4
lcl|Chlorocebus_sabaeus_CM001948.1_41575611_41578415_1_2195   17
lcl|Chlorocebus_sabaeus_CM001945.1_31046493_31057736_1_3170   8
lcl|Chlorocebus_sabaeus_CM001944.1_44988410_44992439_1_410   7
lcl|Chlorocebus_sabaeus_CM001945.1_31245187_31256044_1_3076   4
lcl|Chlorocebus_sabaeus_CM001952.1_34350401_34356900_-1_663   9
lcl|Chlorocebus_sabaeus_CM001968.1_1149238_1150763_1_809   4
lcl|Chlorocebus_sabaeus_CM001953.1_15605199_15617633_-1_4184   12
lcl|Chlorocebus_sabaeus_CM001944.1_46507279_46510330_1_645   7
lcl|Chlorocebus_sabaeus_CM001948.1_41550164_41551700_1_838   17
lcl|Chlorocebus_sabaeus_CM001941.1_59159560_59163914_-1_1650   8
lcl|Chlorocebus_sabaeus_CM001948.1_41547618_41548791_1_982   3
lcl|Chlorocebus_sabaeus_CM001953.1_15637990_15638438_1_122   32
lcl|Chlorocebus_sabaeus_CM001946.1_22754094_22755879_-1_741   4
lcl|Chlorocebus_sabaeus_CM001945.1_30916763_30922850_1_2510   12
lcl|Chlorocebus_sabaeus_CM001953.1_16985182_16991986_-1_3048   8
lcl|Chlorocebus_sabaeus_CM001945.1_30760207_30764867_-1_4297   12
lcl|Chlorocebus_sabaeus_CM001945.1_29220438_29224125_1_2684   6
lcl|Chlorocebus_sabaeus_CM001945.1_30487484_30490272_-1_1613   12
lcl|Chlorocebus_sabaeus_CM001948.1_41459031_41460819_1_1473   20
lcl|Chlorocebus_sabaeus_CM001944.1_46521448_46523605_1_426   12
lcl|Chlorocebus_sabaeus_CM001956.1_26381471_26387895_-1_5591   44
lcl|Chlorocebus_sabaeus_CM001954.1_27442711_27458669_-1_10574   46
lcl|Chlorocebus_sabaeus_CM001954.1_26407547_26419299_-1_1260   54
lcl|Chlorocebus_sabaeus_CM001968.1_1100221_1107946_1_3794   44
lcl|Chlorocebus_sabaeus_CM001944.1_44789337_44797250_1_3069   12
lcl|Chlorocebus_sabaeus_CM001955.1_19318843_19319309_1_106   30
lcl|Chlorocebus_sabaeus_CM001948.1_41431685_41432423_1_118   19
lcl|Chlorocebus_sabaeus_CM001947.1_16696999_16698734_1_642   4
lcl|Chlorocebus_sabaeus_CM001944.1_45005257_45013245_1_2346   12
lcl|Chlorocebus_sabaeus_CM001968.1_1080220_1092784_-1_1519   25
lcl|Chlorocebus_sabaeus_CM001953.1_15628461_15628905_1_120   32
lcl|Chlorocebus_sabaeus_CM001956.1_27541165_27548246_-1_2176   23
lcl|Chlorocebus_sabaeus_CM001968.1_1080220_1092784_-1_7347   25
lcl|Chlorocebus_sabaeus_CM001959.1_25198857_25201652_-1_2439   5
lcl|Chlorocebus_sabaeus_CM001944.1_44817258_44827285_1_7674   6
lcl|Chlorocebus_sabaeus_CM001955.1_19419394_19422252_1_1509   56
lcl|Chlorocebus_sabaeus_CM001945.1_30318771_30324493_1_3332   27
lcl|Chlorocebus_sabaeus_CM001962.1_1078702_1078960_1_84   71
