lcl|Chlorocebus_sabaeus_CM001969.1_1068306_1070258_-1_972   16
lcl|Chlorocebus_sabaeus_CM001945.1_31202841_31208135_-1_1684   34
lcl|Chlorocebus_sabaeus_CM001945.1_30746943_30753331_-1_1801   8
lcl|Chlorocebus_sabaeus_CM001969.1_1114326_1122154_-1_5601   10
lcl|Chlorocebus_sabaeus_CM001941.1_59246627_59268820_-1_13115   4
lcl|Chlorocebus_sabaeus_CM001963.1_96035030_96035565_1_225   6
lcl|Chlorocebus_sabaeus_CM001945.1_30318771_30324493_1_2820   37
lcl|Chlorocebus_sabaeus_CM001957.1_20872313_20872979_1_130   6
lcl|Chlorocebus_sabaeus_CM001945.1_30381653_30385198_-1_2176   27
lcl|Chlorocebus_sabaeus_CM001962.1_1065217_1067342_1_1293   101
lcl|Chlorocebus_sabaeus_CM001945.1_30372508_30379661_-1_3534   10
lcl|Chlorocebus_sabaeus_CM001945.1_29238969_29243242_1_664   4
lcl|Chlorocebus_sabaeus_CM001943.1_44390168_44397010_1_6335   44
lcl|Chlorocebus_sabaeus_CM001948.1_42677146_42679334_-1_1826   6
lcl|Chlorocebus_sabaeus_CM001944.1_46486614_46493343_1_1664   10
lcl|Chlorocebus_sabaeus_CM001944.1_44951674_44968177_1_9478   10
lcl|Chlorocebus_sabaeus_CM001944.1_46536240_46539919_1_2292   10
lcl|Chlorocebus_sabaeus_CM001945.1_29224313_29236352_1_3133   10
lcl|Chlorocebus_sabaeus_CM001955.1_19348478_19349128_1_125   64
lcl|Chlorocebus_sabaeus_CM001953.1_15745453_15746061_-1_303   16
lcl|Chlorocebus_sabaeus_CM001948.1_41423330_41423804_1_110   31
lcl|Chlorocebus_sabaeus_CM001953.1_15556008_15561491_1_4146   94
lcl|Chlorocebus_sabaeus_CM001943.1_43345676_43347412_1_572   4
lcl|Chlorocebus_sabaeus_CM001944.1_44766222_44775388_1_148   4
lcl|Chlorocebus_sabaeus_CM001941.1_60718350_60719613_1_771   8
lcl|Chlorocebus_sabaeus_CM001945.1_30830804_30833663_1_1155   10
lcl|Chlorocebus_sabaeus_CM001948.1_41285668_41289854_1_795   13
lcl|Chlorocebus_sabaeus_CM001941.1_59282692_59286555_-1_3198   10
lcl|Chlorocebus_sabaeus_CM001969.1_1032966_1034192_-1_401   16
lcl|Chlorocebus_sabaeus_CM001962.1_1079166_1081816_1_1959   42
lcl|Chlorocebus_sabaeus_CM001944.1_44927708_44932072_1_643   4
lcl|Chlorocebus_sabaeus_CM001954.1_27439445_27442489_-1_2380   12
lcl|Chlorocebus_sabaeus_CM001956.1_26381471_26387895_-1_3877   28
lcl|Chlorocebus_sabaeus_CM001945.1_30670875_30678377_-1_1170   4
lcl|Chlorocebus_sabaeus_CM001944.1_46461468_46470736_1_4987   191
lcl|Chlorocebus_sabaeus_CM001941.1_59304740_59315131_1_9560   23
lcl|Chlorocebus_sabaeus_CM001944.1_44678717_44689661_1_8530   10
lcl|Chlorocebus_sabaeus_CM001944.1_46254603_46255588_1_809   27
lcl|Chlorocebus_sabaeus_CM001941.1_59180586_59186016_1_1175   10
lcl|Chlorocebus_sabaeus_CM001941.1_59300544_59304194_1_2472   42
lcl|Chlorocebus_sabaeus_CM001947.1_16831044_16833737_-1_490   1
lcl|Chlorocebus_sabaeus_CM001948.1_41421868_41422684_1_315   17
lcl|Chlorocebus_sabaeus_CM001947.1_16837611_16844179_-1_274   3
lcl|Chlorocebus_sabaeus_CM001962.1_1112189_1118418_-1_904   42
lcl|Chlorocebus_sabaeus_CM001946.1_22709428_22712326_-1_288   34
lcl|Chlorocebus_sabaeus_CM001941.1_59361658_59364136_1_1640   7
lcl|Chlorocebus_sabaeus_CM001966.1_1059904_1060732_-1_298   16
lcl|Chlorocebus_sabaeus_CM001945.1_29199281_29206817_1_5291   10
lcl|Chlorocebus_sabaeus_CM001945.1_30913109_30914644_1_998   4
lcl|Chlorocebus_sabaeus_CM001955.1_19350010_19351525_1_981   16
lcl|Chlorocebus_sabaeus_CM001945.1_31418398_31423731_-1_2769   33
lcl|Chlorocebus_sabaeus_CM001941.1_59410601_59411852_1_931   3
lcl|Chlorocebus_sabaeus_CM001945.1_30975495_30980260_1_3883   4
lcl|Chlorocebus_sabaeus_CM001944.1_44932174_44938656_1_4104   8
lcl|Chlorocebus_sabaeus_CM001944.1_46317481_46326316_1_6632   164
lcl|Chlorocebus_sabaeus_CM001954.1_26407547_26419299_-1_2119   56
lcl|Chlorocebus_sabaeus_CM001945.1_29281936_29290275_1_2922   3
lcl|Chlorocebus_sabaeus_CM001970.1_1119841_1120330_-1_305   16
lcl|Chlorocebus_sabaeus_CM001945.1_31046493_31057736_1_9079   4
lcl|Chlorocebus_sabaeus_CM001944.1_44663942_44667835_1_1386   33
lcl|Chlorocebus_sabaeus_CM001948.1_41645634_41646139_1_53   10
lcl|Chlorocebus_sabaeus_CM001970.1_1052562_1053526_1_803   16
lcl|Chlorocebus_sabaeus_CM001945.1_31121830_31128287_1_3439   126
lcl|Chlorocebus_sabaeus_CM001970.1_1093337_1095008_-1_971   251
lcl|Chlorocebus_sabaeus_CM001955.1_19228358_19229196_1_301   16
lcl|Chlorocebus_sabaeus_CM001956.1_27498266_27502337_1_148   11
lcl|Chlorocebus_sabaeus_CM001941.1_59206101_59218007_-1_9187   10
lcl|Chlorocebus_sabaeus_CM001945.1_30451457_30452605_-1_804   4
lcl|Chlorocebus_sabaeus_CM001950.1_22499738_22502716_-1_1449   73
lcl|Chlorocebus_sabaeus_CM001970.1_1155115_1157458_1_2027   11
lcl|Chlorocebus_sabaeus_CM001953.1_17064009_17072163_-1_3885   10
lcl|Chlorocebus_sabaeus_CM001966.1_1078308_1080156_-1_1349   20
lcl|Chlorocebus_sabaeus_CM001957.1_20961179_20962581_1_521   6
lcl|Chlorocebus_sabaeus_CM001944.1_46534433_46535623_1_210   10
lcl|Chlorocebus_sabaeus_CM001945.1_29238969_29243242_1_4097   8
lcl|Chlorocebus_sabaeus_CM001954.1_27892041_27892509_-1_148   2
lcl|Chlorocebus_sabaeus_CM001948.1_41284194_41285370_1_319   16
lcl|Chlorocebus_sabaeus_CM001941.1_60487867_60488703_1_472   14
lcl|Chlorocebus_sabaeus_CM001947.1_16632182_16632598_-1_225   6
lcl|Chlorocebus_sabaeus_CM001961.1_1188377_1189498_1_409   61
lcl|Chlorocebus_sabaeus_CM001944.1_46108526_46112251_1_490   7
lcl|Chlorocebus_sabaeus_CM001956.1_26400719_26408178_-1_5452   42
lcl|Chlorocebus_sabaeus_CM001944.1_44730555_44733266_1_406   68
lcl|Chlorocebus_sabaeus_CM001945.1_30692600_30695204_-1_655   10
lcl|Chlorocebus_sabaeus_CM001948.1_41491606_41492591_1_103   17
lcl|Chlorocebus_sabaeus_CM001956.1_26450870_26451339_-1_149   11
lcl|Chlorocebus_sabaeus_CM001968.1_1124213_1126584_1_471   6
lcl|Chlorocebus_sabaeus_CM001954.1_27871150_27875858_1_779   24
lcl|Chlorocebus_sabaeus_CM001944.1_44668066_44673389_1_4097   9
lcl|Chlorocebus_sabaeus_CM001940.1_6147815_6154628_-1_121   33
lcl|Chlorocebus_sabaeus_CM001945.1_30343814_30350724_1_6589   108
lcl|Chlorocebus_sabaeus_CM001944.1_46361536_46372662_1_8216   4
lcl|Chlorocebus_sabaeus_CM001953.1_16775374_16801837_-1_18959   3
lcl|Chlorocebus_sabaeus_CM001955.1_19284118_19284955_1_644   18
lcl|Chlorocebus_sabaeus_CM001940.1_6127388_6129011_-1_766   33
lcl|Chlorocebus_sabaeus_CM001941.1_59246627_59268820_-1_6263   4
lcl|Chlorocebus_sabaeus_CM001944.1_46479472_46482137_1_1656   4
lcl|Chlorocebus_sabaeus_CM001944.1_46138343_46140208_-1_817   177
lcl|Chlorocebus_sabaeus_CM001944.1_46373396_46376917_1_1662   8
lcl|Chlorocebus_sabaeus_CM001969.1_1122292_1133904_-1_10399   4
lcl|Chlorocebus_sabaeus_CM001948.1_41517673_41518134_1_299   17
lcl|Chlorocebus_sabaeus_CM001941.1_60680665_60683346_-1_2367   39
lcl|Chlorocebus_sabaeus_CM001948.1_41623811_41640194_1_8708   4
lcl|Chlorocebus_sabaeus_CM001953.1_17088051_17088368_-1_146   41
lcl|Chlorocebus_sabaeus_CM001945.1_31167511_31171015_-1_2454   34
lcl|Chlorocebus_sabaeus_CM001941.1_60530380_60531827_1_244   42
lcl|Chlorocebus_sabaeus_CM001945.1_30454134_30460119_-1_3572   10
lcl|Chlorocebus_sabaeus_CM001962.1_1166230_1170942_-1_1680   6
lcl|Chlorocebus_sabaeus_CM001944.1_46396115_46404202_1_3177   10
lcl|Chlorocebus_sabaeus_CM001961.1_1056116_1060013_1_618   23
lcl|Chlorocebus_sabaeus_CM001946.1_22739144_22745848_-1_3240   6
lcl|Chlorocebus_sabaeus_CM001969.1_1122292_1133904_-1_491   10
lcl|Chlorocebus_sabaeus_CM001941.1_58982656_58983092_1_117   16
lcl|Chlorocebus_sabaeus_CM001970.1_1108213_1108809_-1_435   64
lcl|Chlorocebus_sabaeus_CM001943.1_44404108_44408331_1_1816   172
lcl|Chlorocebus_sabaeus_CM001945.1_31208961_31210403_-1_394   33
